מילה,idf 
בחיינו,7.8168199657645525
בפרסומות,7.8168199657645525
וסרברים,8.509967146324497
עוצמות,7.8168199657645525
סדק,8.509967146324497
הנדירים,7.123672785204607
הנלכדת,8.509967146324497
ביומה,8.509967146324497
ביומו,7.4109518755836366
מופשר,8.509967146324497
שמתמשים,8.509967146324497
לסצנה,8.509967146324497
טרוריסטי,7.4109518755836366
ברטולומאוס,8.509967146324497
כף-המאזניים,8.509967146324497
ביומן,7.123672785204607
סלזק,8.509967146324497
המתסכלים,8.509967146324497
הישראלים,8.509967146324497
מיואשים,8.509967146324497
פושטת,8.509967146324497
סלזר,8.509967146324497
למכוערת,8.509967146324497
בצ'צניה,8.509967146324497
כרוצחת,8.509967146324497
ג`רזי,8.509967146324497
כראוי,8.509967146324497
כיסחו,8.509967146324497
שמתנהג,8.509967146324497
הכאוטית,8.509967146324497
הקליקה,8.509967146324497
אבאדי,8.509967146324497
גורה,8.509967146324497
הישראלית,8.509967146324497
הכימוטרפי,8.509967146324497
והברון,8.509967146324497
אופליות:,8.509967146324497
נותרה,6.5638555265321274
ורודריגז,8.509967146324497
מהחבר,8.509967146324497
אמינם,7.8168199657645525
או'קונל,8.509967146324497
אלוויס,7.8168199657645525
קיטי,7.123672785204607
החילזון,7.8168199657645525
קיטה,8.509967146324497
אנריקה,8.509967146324497
מיקיילה,7.4109518755836366
הוקפא,8.509967146324497
ירושה,7.123672785204607
הפוסט-נאפוליונית,8.509967146324497
שנוהגים,8.509967146324497
צדף,8.509967146324497
לעזוב,4.356708826689592
תת-מקלע,8.509967146324497
סולקין,8.509967146324497
וארטיקנו,8.509967146324497
הבמאי-תסריטאי,8.509967146324497
והגם,8.509967146324497
סוזוקי,7.4109518755836366
לעזור,3.58351893845611
מרושעים,7.123672785204607
ירושת,7.8168199657645525
קיטס,7.123672785204607
להתגשם,6.899723107284872
ההפשרה,8.509967146324497
תרגילים,8.509967146324497
קיטץ,8.509967146324497
מהיחידה,7.4109518755836366
עבדים,6.5638555265321274
בבנקו,8.509967146324497
ויקבלו,8.509967146324497
האלפורד,8.509967146324497
גוטמן,7.8168199657645525
גוילרמו,8.509967146324497
שארבינו,7.8168199657645525
האציסון,7.8168199657645525
איכרה,8.509967146324497
חסות,8.509967146324497
בעירק,6.717804695023691
והרמוניות,8.509967146324497
ונערת,7.4109518755836366
שנרצחת,8.509967146324497
פומפיי,8.509967146324497
דורמן,8.509967146324497
המושתלת,8.509967146324497
קודמת,8.509967146324497
ברמה,6.717804695023691
ברמי,8.509967146324497
ברמן,7.4109518755836366
שנבחן,8.509967146324497
ברמל,8.509967146324497
הגנרל,6.206575926724928
וגרם,7.4109518755836366
דורמר,7.4109518755836366
מוגלתון,8.509967146324497
וגרי,7.4109518755836366
קודמה,8.509967146324497
ברמת,7.4109518755836366
וגרה,8.509967146324497
שנרצחה,7.8168199657645525
שנרצחו,8.509967146324497
בממזרים,8.509967146324497
בעירם,8.509967146324497
פסטרנק,8.509967146324497
מקבץ,8.509967146324497
חסון,7.8168199657645525
ריינולד,8.509967146324497
קראטה,8.509967146324497
מפלורידה,8.509967146324497
העיניינים,7.4109518755836366
בוגדים,7.4109518755836366
קרלה,5.564520407322694
גיאורג,8.509967146324497
להרגל,7.8168199657645525
בוצר,7.8168199657645525
מתהפכות,8.509967146324497
החתונה,5.176149732573829
לגמילה,8.509967146324497
ישארו,8.509967146324497
להפצת,8.509967146324497
בוצע,7.8168199657645525
ההיסטוריה,5.043425116919247
מתכונותיו,8.509967146324497
סאנטוז,8.509967146324497
משדיה,8.509967146324497
לרב-המכר,8.509967146324497
קפריזי,8.509967146324497
ינהלו,8.509967146324497
קוהלר,8.509967146324497
הכתובה,8.509967146324497
those,8.509967146324497
התלונה,8.509967146324497
להחיות,6.5638555265321274
מתקבץ,8.509967146324497
בסודי,8.509967146324497
בויליו,8.509967146324497
מהביתו,8.509967146324497
וילאם,7.4109518755836366
חיזרים,7.8168199657645525
ומקסים,7.123672785204607
סבתה,7.123672785204607
סבתו,6.899723107284872
העכורה,8.509967146324497
להפצה,8.509967146324497
סבתא,6.717804695023691
החוזר,6.5638555265321274
סבתן,8.509967146324497
אוקנדיאנו,7.8168199657645525
סבתם,8.509967146324497
סאסידי,8.509967146324497
Basketball,8.509967146324497
לגיהנום:,8.509967146324497
בעונה,8.509967146324497
לערוך,6.111467339502679
ומשם,7.123672785204607
וגדל,6.899723107284872
בעונג,8.509967146324497
המדשאות,8.509967146324497
מהקלות,8.509967146324497
צוואת,8.509967146324497
יזכה,6.311734809152915
גונסן,8.509967146324497
ברחה,7.4109518755836366
ברחו,7.8168199657645525
אורורקי,8.509967146324497
שמתמקדים,8.509967146324497
דרום-אמריקה,8.509967146324497
ברחל,8.509967146324497
ברחם,7.4109518755836366
נורגה,8.509967146324497
קודים,7.4109518755836366
מתנ,8.509967146324497
פברואר,8.509967146324497
שהפסיכיאטר,8.509967146324497
הנשיאות,7.8168199657645525
ההתיחסות,7.8168199657645525
אלקי,7.8168199657645525
לשלושתם,8.509967146324497
גינסבורג,7.123672785204607
וצאצאיו,8.509967146324497
הארינג,7.8168199657645525
לערוץ,7.8168199657645525
לערוק,7.4109518755836366
השערות,8.509967146324497
כשהמשרתת,8.509967146324497
תאלץ,7.8168199657645525
זטה-גונס,8.509967146324497
לשמוקים,8.509967146324497
במובן,8.509967146324497
והמלון,8.509967146324497
לשמצה,5.14166355650266
מכונפים,7.4109518755836366
ולבין,8.509967146324497
בחומר,7.8168199657645525
ייערך,8.509967146324497
הקפיצה,7.4109518755836366
אפלגייט,6.429719478039138
הגריפון,8.509967146324497
דונוואו,8.509967146324497
לאוזן,8.509967146324497
כלרה,8.509967146324497
ב-NBA,8.509967146324497
מעמידים,8.509967146324497
הבנין,8.509967146324497
שנפלה,8.509967146324497
הבנים,5.676753802268282
חוטאת,8.509967146324497
קיטש,6.311734809152915
כלרק,7.4109518755836366
ראנולף,8.509967146324497
בנפילה,8.509967146324497
רשמיים,7.8168199657645525
להשמידו,8.509967146324497
שלטה,7.8168199657645525
סלטר,7.8168199657645525
בנפילד,8.509967146324497
מתעדת,7.8168199657645525
אייכנוואלד,8.509967146324497
קורבנותיה,7.8168199657645525
בחומה,8.509967146324497
מתג,8.509967146324497
לייסיי,8.509967146324497
הקדימון,8.509967146324497
ולבית,8.509967146324497
עקרונות,7.4109518755836366
למוסקבה,8.509967146324497
והרדומים,8.509967146324497
בבוקר,5.616771097666572
מהשנים,8.509967146324497
ניגשת,7.8168199657645525
גיטאר-גיי,8.509967146324497
מעוניינים,7.123672785204607
מחוטט,8.509967146324497
מגיב,8.509967146324497
מגיד,7.4109518755836366
שנמלטים,8.509967146324497
המגויסים,8.509967146324497
מגיח,6.206575926724928
ראייתו,7.8168199657645525
דומינגז,8.509967146324497
ש'הנוקמים',8.509967146324497
מגיל,6.5638555265321274
הרודפות,8.509967146324497
שסת',8.509967146324497
מהכפייה,8.509967146324497
מגיע,3.1780538303479458
ונרדף,7.8168199657645525
מגיק,7.8168199657645525
מינקות,8.509967146324497
מגיש,5.247024072160486
שאיחד,8.509967146324497
באחרון,8.509967146324497
4,4.574710978503383
לפורטוגזים,8.509967146324497
רוויית,7.8168199657645525
הסימן,7.8168199657645525
כשטורבו,8.509967146324497
בווסטצ'סטר,8.509967146324497
מועסקת,8.509967146324497
בשושלת,7.8168199657645525
המדביקה,8.509967146324497
לגיסתו,8.509967146324497
והאימה,8.509967146324497
בלגית,8.509967146324497
והאימא,8.509967146324497
שארלינה,8.509967146324497
seret,5.676753802268282
ואדים,8.509967146324497
ובכישורים,8.509967146324497
שנופלת,8.509967146324497
רגזן,8.509967146324497
אירופאיים,8.509967146324497
שבאילינוי,8.509967146324497
שמזכירה,7.8168199657645525
מייצור,7.8168199657645525
סטידמן,7.4109518755836366
פורע-חוק,8.509967146324497
לפיונה,7.8168199657645525
מתבהר,7.8168199657645525
סליפרס,7.8168199657645525
עיצובו,8.509967146324497
באולס,8.509967146324497
למלחמות,8.509967146324497
גוזמן,5.869296913133774
בלגיה,8.509967146324497
מאוהב,5.288267030694535
המערבון,6.5638555265321274
בכיליון,8.509967146324497
קאנטונה,8.509967146324497
האקזוטי,7.123672785204607
להקרנתו,8.509967146324497
לוגן,5.799092654460526
רופאת,8.509967146324497
ג'זבל,8.509967146324497
סטרסמן,8.509967146324497
לוגו,6.717804695023691
הבינוני,6.899723107284872
עצמית,5.676753802268282
לימפובלסטית,8.509967146324497
וביחד,5.209486152841421
המדבר,5.799092654460526
כשאחד,6.717804695023691
הירקן,8.509967146324497
שלאחר,5.799092654460526
האנטי-גיבור,8.509967146324497
שמהוות,8.509967146324497
לסרט,3.4657359027997265
שאיאן,8.509967146324497
שהוליד,8.509967146324497
שמהווה,6.5638555265321274
נוחלת,8.509967146324497
החפוזה,8.509967146324497
וגרף,8.509967146324497
ראגוסה,8.509967146324497
שהוליך,8.509967146324497
כשאחת,8.509967146324497
שללא,8.509967146324497
זסוזסה,8.509967146324497
רוקסנה,8.509967146324497
יעקב,6.899723107284872
פרקינס,6.023447592961033
]למציאות,8.509967146324497
שבוטחת,8.509967146324497
משתתפים:,6.717804695023691
רופאה,6.899723107284872
רופאו,7.8168199657645525
מסימפטומים,8.509967146324497
והזכרונות,8.509967146324497
גוסטדוג,8.509967146324497
קוואמורה,8.509967146324497
לבלנך,8.509967146324497
לנחם,8.509967146324497
סאפריק,8.509967146324497
היכן,5.327876168789581
זרועות,8.509967146324497
ומהווה,7.8168199657645525
התרקנו,8.509967146324497
פוגלר,6.5638555265321274
'כמו,8.509967146324497
שהנזק,8.509967146324497
היספנים,7.8168199657645525
עילוי,8.509967146324497
'קול,8.509967146324497
במלחמתם,8.509967146324497
באובי,8.509967146324497
והזוי,8.509967146324497
מזדמן,6.899723107284872
המפרקים,8.509967146324497
במלחמתה,8.509967146324497
שהנזל,8.509967146324497
דנדימגדולי,8.509967146324497
והזוג,7.8168199657645525
תפתיע,8.509967146324497
ומהוות,8.509967146324497
אמידי,8.509967146324497
קודמו,7.4109518755836366
מדרגות,7.8168199657645525
מילואים,7.8168199657645525
ווילרד,8.509967146324497
מנוונת,8.509967146324497
השייכת,7.4109518755836366
במעל,8.509967146324497
התפורה,8.509967146324497
מהחופש,8.509967146324497
היגארו,8.509967146324497
ברמר,7.4109518755836366
וכשמתקרבת,8.509967146324497
שמפגרת,8.509967146324497
בריוני,8.509967146324497
מתגעגע,7.4109518755836366
והחלטי,8.509967146324497
העכשווי,7.4109518755836366
שמעביר,7.8168199657645525
כאלמנה,8.509967146324497
במני,8.509967146324497
הטמון,7.8168199657645525
המחווה,8.509967146324497
ואייר,8.509967146324497
אנגרי,8.509967146324497
התעלות,7.4109518755836366
גייסטון,8.509967146324497
ביעילות,8.509967146324497
תענוג,7.8168199657645525
הדוקומנטרינסט,8.509967146324497
חפות,8.509967146324497
התעלול,8.509967146324497
לטנסי,8.509967146324497
פקחית,8.509967146324497
ואייל,8.509967146324497
לרפא,6.717804695023691
זיאון,8.509967146324497
באירועים,6.429719478039138
כקצבית,7.8168199657645525
המעונה,8.509967146324497
יפניים,8.509967146324497
נועדו,8.509967146324497
נועדה,8.509967146324497
שהסכים,7.8168199657645525
שמוכה,8.509967146324497
לסיפרו,8.509967146324497
האדס,7.4109518755836366
הקניון,8.509967146324497
באחות,6.899723107284872
קויצי,8.509967146324497
האדר,8.509967146324497
למוזיאון,8.509967146324497
הגנגסטרים,7.123672785204607
שמצילים,7.8168199657645525
מיליון,4.442651256490317
להדליק,8.509967146324497
מודע,5.736572297479192
כחייל,7.8168199657645525
הנערה,5.41610040220442
דזה,8.509967146324497
שרלוט,5.288267030694535
מהדי,7.8168199657645525
והרואיזם,8.509967146324497
הזעיר-בורגניים,8.509967146324497
הסערה,5.869296913133774
בבטונדה,8.509967146324497
טוליי,8.509967146324497
קטנאו,8.509967146324497
השדודה,8.509967146324497
יוקטון,8.509967146324497
פאיסון,7.4109518755836366
הנערץ,7.123672785204607
מודו,7.8168199657645525
טוליס,8.509967146324497
מפקיד,8.509967146324497
קפסולת,8.509967146324497
הנערת,8.509967146324497
מודל,7.4109518755836366
לפצצת,8.509967146324497
קסוינג,8.509967146324497
הקניות,7.8168199657645525
סולארי,8.509967146324497
הפקודות,8.509967146324497
ופסיכופטי,8.509967146324497
קייטס,7.8168199657645525
האדי,6.5638555265321274
מתוכניתו,7.8168199657645525
הפרסום,6.899723107284872
האדם,3.7376696182833684
לאבלס,8.509967146324497
קומדית,6.429719478039138
בעיראק,6.311734809152915
בייסבול,6.429719478039138
ונהנתנית,8.509967146324497
שסטן,8.509967146324497
יוציא,8.509967146324497
ברבים,7.8168199657645525
פנצולי,8.509967146324497
בקטנוניות,8.509967146324497
בשברי,8.509967146324497
התוקף,7.8168199657645525
מאגדות,7.8168199657645525
מלכתו,7.8168199657645525
ליאונור,8.509967146324497
קלויה,8.509967146324497
דלתון,8.509967146324497
ובבת-זוגו,8.509967146324497
סופם,8.509967146324497
בציפייה,7.4109518755836366
מונטאן,7.8168199657645525
קלוויי,8.509967146324497
קלווין,6.899723107284872
הלחין,7.123672785204607
העוצרת,8.509967146324497
במדוייק,7.8168199657645525
וושינגטון,4.770684624465665
להיזרק,7.8168199657645525
שירתה,8.509967146324497
הופתע,8.509967146324497
המהירה,6.899723107284872
רחבות,7.4109518755836366
ההיעדרויות,8.509967146324497
פקיסטני,8.509967146324497
אליזבתטאון,8.509967146324497
משבעים,8.509967146324497
בנעלי,7.8168199657645525
החוזה,7.123672785204607
מריחאונה,8.509967146324497
ריאסר,7.4109518755836366
באנטארטיקה,8.509967146324497
המתואר,8.509967146324497
כרמבו,8.509967146324497
לניק,8.509967146324497
לניס,8.509967146324497
בטראומות,8.509967146324497
לקנות,6.023447592961033
ירח-הדבש,8.509967146324497
השואף,7.123672785204607
לניו,5.176149732573829
טאג,7.8168199657645525
והפחד,7.123672785204607
השואל,8.509967146324497
טאח,8.509967146324497
טאו,7.123672785204607
במספר,5.799092654460526
טיארה,8.509967146324497
השואה,6.717804695023691
טאן,8.509967146324497
ונגיש,8.509967146324497
השואב,7.123672785204607
בדגים,8.509967146324497
דלווין,7.8168199657645525
הקניון',8.509967146324497
ביאונג,8.509967146324497
מתבצע,7.123672785204607
רפפורט,6.5638555265321274
האובד,7.4109518755836366
מתבצר,8.509967146324497
ואופטימיות,7.8168199657645525
מאוכסנים,8.509967146324497
ממשלת,5.799092654460526
סילס,7.4109518755836366
ציוריו,7.4109518755836366
ורב-עצמה,8.509967146324497
קתיה,8.509967146324497
נגנבת,7.123672785204607
ומדעיות,8.509967146324497
ומטוס,8.509967146324497
רוונסליי,8.509967146324497
ציורים,7.4109518755836366
מקכב-האברט,8.509967146324497
סיידוקס,8.509967146324497
מקינטוש,7.123672785204607
מתעתע,7.4109518755836366
הדיסון,7.8168199657645525
בהרצגובינה,7.8168199657645525
טסלה,8.509967146324497
ריפואי,8.509967146324497
בגרותו,8.509967146324497
מיועדות,8.509967146324497
יוונית,8.509967146324497
בעליזות,8.509967146324497
ולאבד,7.8168199657645525
וריצ'רד,7.4109518755836366
סילה,7.8168199657645525
מקאיי,7.4109518755836366
נגנבה,7.8168199657645525
נגנבו,8.509967146324497
נבונה,8.509967146324497
ממשלה,6.717804695023691
דיאוורה,8.509967146324497
שלאורך,7.8168199657645525
סיפורים-מחזור,8.509967146324497
הפשיטה,7.4109518755836366
אקי,6.717804695023691
קומפסטון,7.8168199657645525
הרובוטריקים,7.123672785204607
עליונות,8.509967146324497
בייאוש,8.509967146324497
אקא,8.509967146324497
פייוטר,8.509967146324497
אלייז'ה,7.4109518755836366
משפיעים,8.509967146324497
מכתיב,8.509967146324497
אקו,7.8168199657645525
שיחקה,8.509967146324497
סרבולו,8.509967146324497
המטורפת,6.899723107284872
כשההוראות,8.509967146324497
בחופזה,8.509967146324497
לאירי,8.509967146324497
פורסיית',8.509967146324497
לאירן,8.509967146324497
והדרך,6.899723107284872
וקפדניים,8.509967146324497
בשטחים,8.509967146324497
מפיצול,8.509967146324497
מסוכסכים,8.509967146324497
גיאמאטי,6.311734809152915
אקר,7.123672785204607
מרדנית,7.4109518755836366
צרפתייה,7.4109518755836366
האנקונדה,8.509967146324497
זנגיף,8.509967146324497
גרינקוויסט,8.509967146324497
אקס,6.206575926724928
מ-1982,8.509967146324497
במיטב,6.311734809152915
מ-1984,7.8168199657645525
דסקנל,8.509967146324497
שמתארת,7.4109518755836366
המעבדה,7.123672785204607
מגיעים,4.110873864173311
הלמוט,8.509967146324497
חינוך,6.5638555265321274
נתונים,6.717804695023691
ומחוספסים,8.509967146324497
שחייהם,6.717804695023691
גיבורי,5.10594547390058
גיבורינו,8.509967146324497
המופלאות,7.4109518755836366
מהמכשף,8.509967146324497
דמינפוס,8.509967146324497
שבאחת,8.509967146324497
האמורים,8.509967146324497
בריגיט,6.5638555265321274
בראדסטון,8.509967146324497
רוקסברג,7.123672785204607
להתוודות:,8.509967146324497
למבטחם,8.509967146324497
ההיסטורית,7.8168199657645525
בשרותיו,8.509967146324497
מתכסה,7.8168199657645525
בהתנגשות,8.509967146324497
לרטר,7.123672785204607
לאו-לס,8.509967146324497
להתייצבות,8.509967146324497
הלמור,8.509967146324497
הלמות,7.123672785204607
פאשלה,8.509967146324497
לוקרנו,8.509967146324497
מראנו,8.509967146324497
גיבורת,7.123672785204607
אמריקאים,5.616771097666572
למטורף,8.509967146324497
וריפט-סטפנס,8.509967146324497
בוצט,8.509967146324497
הלבן,5.14166355650266
קוליקוס,8.509967146324497
בראסארד,8.509967146324497
והנצחיים,8.509967146324497
שערורייה,7.8168199657645525
מטוס-הפינוי,8.509967146324497
מטקאלף,7.4109518755836366
דנק,8.509967146324497
סרטונים,8.509967146324497
וליחסיה,8.509967146324497
סליק,7.8168199657645525
טולמן,8.509967146324497
נוסעות,8.509967146324497
אוסקרים,6.717804695023691
הקצרים,8.509967146324497
להרגע,8.509967146324497
תכול,8.509967146324497
פריגון,8.509967146324497
ותיסכוליו,8.509967146324497
בהונג,8.509967146324497
הבקתה,8.509967146324497
ומיומנת,8.509967146324497
אמריקאית,4.700480365792417
לקוקאין,7.8168199657645525
שכובד,8.509967146324497
גרינדהאוס,7.8168199657645525
וניה,8.509967146324497
וניו,8.509967146324497
קורבן,5.4638318050256105
קורבט,5.942799375126701
קורבי,7.8168199657645525
וניל,7.8168199657645525
Warriors,8.509967146324497
מויסר,8.509967146324497
דוג-דרכו,8.509967146324497
בסגל,8.509967146324497
רעבונם,8.509967146324497
המצוינים,7.8168199657645525
המכחישה,8.509967146324497
ברקליי,8.509967146324497
שמסכן,7.4109518755836366
טרוריסט,5.799092654460526
הקונצרטים,7.4109518755836366
הוורדים,8.509967146324497
חתונת,6.899723107284872
נעזרת,6.429719478039138
ליפז-מייקל,8.509967146324497
האפריקנרים,8.509967146324497
הכתרתו,7.8168199657645525
חתונה,6.023447592961033
כרקדנית,8.509967146324497
מתפוגגת,7.8168199657645525
שחושבת,7.8168199657645525
חתונם,8.509967146324497
הסיילונים,7.8168199657645525
וראויה,8.509967146324497
וניק,6.899723107284872
השטנית,6.5638555265321274
ענייני,7.4109518755836366
בייקר,4.532599493153256
וצילומי,7.4109518755836366
החמקמק,8.509967146324497
ולעצמה,8.509967146324497
יונגצן,8.509967146324497
הגאולה,6.5638555265321274
הבדרנית-שחקנית-זמרת,8.509967146324497
גפורד,8.509967146324497
קורדופ,7.8168199657645525
ונשנים,7.4109518755836366
וישר,7.8168199657645525
הכועס,7.8168199657645525
צווארון,8.509967146324497
סימן,6.429719478039138
זיהמה,8.509967146324497
המצבים,8.509967146324497
ישירות,6.206575926724928
סימס,6.899723107284872
וישי,8.509967146324497
סימק,8.509967146324497
ובינלאומיים,8.509967146324497
גאסטיון,7.8168199657645525
וישב,8.509967146324497
בכתבות,8.509967146324497
המאתגר,8.509967146324497
שאיזנהיים,8.509967146324497
יזכו,7.8168199657645525
טיג,8.509967146324497
ה-5,7.8168199657645525
לשיבוש,8.509967146324497
טיה,6.023447592961033
דוקו-דרמה,8.509967146324497
בלנקו,7.4109518755836366
לד,7.123672785204607
טיי,5.4638318050256105
שמתעופפים,8.509967146324497
טין,8.509967146324497
טיל,6.111467339502679
המשותף,5.327876168789581
המשודרת,8.509967146324497
זינדין,7.4109518755836366
שמסתבך,7.123672785204607
לאתגרים,7.8168199657645525
באגרות,8.509967146324497
טלוואר,8.509967146324497
כדמות,6.899723107284872
דריוס,7.8168199657645525
הטראגיים,8.509967146324497
מהפנימיה,8.509967146324497
שמסתבר,8.509967146324497
כשפיטר,8.509967146324497
טעויות,6.023447592961033
חמדת,8.509967146324497
טיס,8.509967146324497
החייזר,7.123672785204607
טיפ,7.8168199657645525
שיאחד,8.509967146324497
הבינוניות,8.509967146324497
טיש,8.509967146324497
שלכל,6.717804695023691
פיאנו,8.509967146324497
רוזווד,8.509967146324497
שמעולם,5.327876168789581
בריונים,6.023447592961033
שבאים,7.4109518755836366
שייץ,7.123672785204607
פלישת,5.942799375126701
רוחניות,7.8168199657645525
שמעולה,8.509967146324497
סוואן,8.509967146324497
מההתפרצות,8.509967146324497
רגיס,7.8168199657645525
גאייה,8.509967146324497
אלמוסנינו,8.509967146324497
שנזרקה,8.509967146324497
המתהווה,8.509967146324497
למכונית,8.509967146324497
המסוכן,5.676753802268282
אלקה,8.509967146324497
חולות,7.4109518755836366
סקס,4.844187086458591
התוצאה:,8.509967146324497
קוצ'ר,8.509967146324497
סקי,6.717804695023691
סטרס,7.8168199657645525
ואסקונסלוס,7.8168199657645525
בימיהם,8.509967146324497
P,7.8168199657645525
יפייפה,8.509967146324497
קסום,5.616771097666572
סקה,8.509967146324497
סטרותר,8.509967146324497
הכינו,7.8168199657645525
שייד,7.8168199657645525
ולמסע,7.8168199657645525
שייה,8.509967146324497
שייח,7.8168199657645525
הימלטותם,8.509967146324497
שייט,8.509967146324497
פלישה,6.5638555265321274
שייל,8.509967146324497
שיין,5.14166355650266
רווחים,7.123672785204607
בליל,6.717804695023691
What,8.509967146324497
בלין,8.509967146324497
בליי,8.509967146324497
גוטרשט,8.509967146324497
קומבאט,7.8168199657645525
בליו,8.509967146324497
רידן,8.509967146324497
האקפורד,8.509967146324497
אורניום,7.8168199657645525
אמלריק,6.717804695023691
שהאהבה,7.4109518755836366
והשתלטו,8.509967146324497
יאזו,8.509967146324497
דיפאן,8.509967146324497
לגאולד,8.509967146324497
שנחטף,7.123672785204607
מייג'ור,8.509967146324497
השכחה,8.509967146324497
מקום,3.784189633918261
לתרהדס,8.509967146324497
נגיש,7.8168199657645525
ג'ייקובס,8.509967146324497
כסרטו,7.8168199657645525
נגיף,7.8168199657645525
שיגעון,6.899723107284872
הנגועים,7.8168199657645525
מקקפרי,8.509967146324497
במאסר,8.509967146324497
Plane,8.509967146324497
רומייןלי,8.509967146324497
שמסיע,8.509967146324497
הכתיבה,7.8168199657645525
בעיניים,7.123672785204607
בליץ,8.509967146324497
ונהיה,8.509967146324497
המקסימה,7.123672785204607
בליס,7.4109518755836366
סנוקרת,8.509967146324497
לבקשתו,8.509967146324497
מלקוביץ',5.869296913133774
מתועב,8.509967146324497
שטסה,8.509967146324497
לזיהוי,7.8168199657645525
מצורריהם,8.509967146324497
מבעיתה,7.4109518755836366
בעונת,8.509967146324497
להירטב,8.509967146324497
לבייסון,8.509967146324497
להחלץ,8.509967146324497
נוחלות,8.509967146324497
קאנדס,8.509967146324497
סטרו,8.509967146324497
במהדורת,7.8168199657645525
אפלות,6.899723107284872
גוררים,8.509967146324497
מהחשמל,8.509967146324497
מטשנז,8.509967146324497
אוקלי,8.509967146324497
הזאבים,6.899723107284872
דלפין,8.509967146324497
קאנדי,6.717804695023691
צותת,8.509967146324497
פסטיבל,5.043425116919247
כשהוריי,8.509967146324497
פרדריקוה,7.8168199657645525
הקנאביס,8.509967146324497
שילך,8.509967146324497
ששאלה,8.509967146324497
הבסיס,7.123672785204607
נהרסים,6.717804695023691
וארוד,8.509967146324497
פיילד,8.509967146324497
הפרמיירה,8.509967146324497
לריווק,8.509967146324497
שנהל,8.509967146324497
גייקסון,7.123672785204607
הנריקסן,7.123672785204607
החולני/פרובוקטיבי,8.509967146324497
seret-הביעו,8.509967146324497
אקנישי,8.509967146324497
בחיכם,8.509967146324497
וביניהם:3,8.509967146324497
ושלדון,7.8168199657645525
הקלוקלים,8.509967146324497
הרמס,8.509967146324497
פריצת,6.899723107284872
לתעד,7.8168199657645525
התחתון,5.0106352940962555
סיפוריהם,6.717804695023691
סיפוריהן,8.509967146324497
מותקפת,5.799092654460526
קאראדין,7.123672785204607
באוסטרליה,6.206575926724928
קומפני,7.8168199657645525
רוץ',8.509967146324497
ומרושעת,7.8168199657645525
וברקלי,8.509967146324497
חמירי,8.509967146324497
לקולו,7.8168199657645525
ווולף,8.509967146324497
הארצי,8.509967146324497
לדג,8.509967146324497
מסתגרים,8.509967146324497
בחלק,6.311734809152915
בירוקרטיים,8.509967146324497
המלכודות,8.509967146324497
מפחידות,7.4109518755836366
לדם,6.429719478039138
יורשיו,8.509967146324497
שהעלה,8.509967146324497
צעירים,3.912023005428146
לדף,8.509967146324497
2057,8.509967146324497
לקונור,8.509967146324497
שרופים,6.899723107284872
מטופלים,7.4109518755836366
דאוואי,8.509967146324497
המדרון,7.8168199657645525
בחלל,5.327876168789581
חמדן,7.8168199657645525
אלויוס,8.509967146324497
ובמערכת,8.509967146324497
גודבאר,8.509967146324497
ולהפתעת,8.509967146324497
מתפריט,8.509967146324497
שניפרד,8.509967146324497
ואליד,8.509967146324497
סטארדאסט,8.509967146324497
מדיאלוגים,8.509967146324497
זוי,8.509967146324497
קיטאנו,7.8168199657645525
זול,8.509967146324497
זום,8.509967146324497
זון,7.8168199657645525
זוג,3.4657359027997265
ב-74’,8.509967146324497
זוה,7.8168199657645525
מסוסי,8.509967146324497
הג'יגולואי,8.509967146324497
חובבת,7.4109518755836366
בסופה,8.509967146324497
בסופו,4.653960350157523
אולגלין,8.509967146324497
משופטי,8.509967146324497
מהקפאה,8.509967146324497
החוקיים,8.509967146324497
גמבינו,7.8168199657645525
רוחשי,8.509967146324497
שהקיבעון,8.509967146324497
שיודע,6.717804695023691
ג’וזף,8.509967146324497
בסופת,6.899723107284872
בסופר,8.509967146324497
פבראו,6.899723107284872
ורגעי,8.509967146324497
שהצעירה,7.8168199657645525
מורנאי,8.509967146324497
'דובים',8.509967146324497
חובבי,6.717804695023691
ניוטון,5.869296913133774
ומחבריו,8.509967146324497
ומחבריה,8.509967146324497
במערכת,5.564520407322694
המסך,5.10594547390058
מקפרלן,8.509967146324497
לסומליה,7.8168199657645525
וספארקי,8.509967146324497
וואטסטקס,8.509967146324497
הדרגות,7.8168199657645525
באורסולה,8.509967146324497
להשמידם,7.8168199657645525
לג'ונגל,7.8168199657645525
שכיכבו,8.509967146324497
המשכונאי,8.509967146324497
פינגאס,8.509967146324497
האקדמי,7.8168199657645525
לקשר,6.311734809152915
שהשיחה,8.509967146324497
הולמן,7.8168199657645525
הולמס,5.247024072160486
בודדות,8.509967146324497
ומאיימת,7.123672785204607
כנופייתו,8.509967146324497
שחיסל,7.8168199657645525
הולמת,7.4109518755836366
דקלים,8.509967146324497
פינגאז,7.8168199657645525
המסת,8.509967146324497
אהובתי,8.509967146324497
המסע,4.574710978503383
ודולף,7.8168199657645525
האנרגטי,7.8168199657645525
להשמידה,7.8168199657645525
במערכה,7.4109518755836366
אהובתו,4.919980925828125
החדישות,8.509967146324497
סוואנק,6.206575926724928
קוגבורן,8.509967146324497
משותקות,8.509967146324497
המשמעויות,8.509967146324497
הגראפולוס,8.509967146324497
זרקו,8.509967146324497
התומכת,8.509967146324497
ובמסירת,8.509967146324497
לעצבים,6.899723107284872
